subject session target block trial CurrentCondition TrialType CompType CurrentSampleIndex_1 CurrentSampleIndex_2 CurrentSample_1 CurrentSample_2 CurrentCue cueColor correctResp Resp ACC msecRT move_init_msecRT move_init_bound_msecRT enter_box_msecRT velocity_drop_msecRT cueValidity probe_loc probeMatch CurrentProbeSample correctProbeResp probeResp probeACC probemsecRT
OGWM_101 sess2 pfc 4 1 2 incompatible incomp 1 4 left down 2 orange U U 1 Time-out 287 339 1253 1535 valid 2 match down s s 1 1410
OGWM_101 sess2 pfc 4 2 3 neutral neut_comp 4 1 down left X blue D D 1 Time-out 857 963 1205 1271 NA 2 non-match right d d 1 1147
OGWM_101 sess2 pfc 4 3 1 compatible cued_comp 2 3 right up 1 pink R R 1 Time-out 7 127 535 617 valid 1 non-match up d s 0 1222
OGWM_101 sess2 pfc 4 4 3 neutral neut_comp 3 4 up down X blue D D 1 Time-out 237 431 1121 1122 NA 1 non-match down d s 0 1222
OGWM_101 sess2 pfc 4 5 1 compatible cued_comp 4 1 down left 1 blue D D 1 Time-out 349 425 787 851 valid 1 non-match right d NA 0 9999000
OGWM_101 sess2 pfc 4 6 1 compatible cued_comp 2 3 right up 2 orange U U 1 Time-out 413 569 1129 1229 valid 2 non-match left d d 1 1974
OGWM_101 sess2 pfc 4 7 3 neutral neut_comp 3 2 up right X orange U U 1 Time-out 79 549 1189 1289 NA 2 non-match down d d 1 1353
OGWM_101 sess2 pfc 4 8 2 incompatible incomp 1 2 left right 1 blue D D 1 Time-out 401 437 1235 1333 valid 1 non-match right d NA 0 9999000
OGWM_101 sess2 pfc 4 9 3 neutral neut_comp 1 3 left up X green L U 0 Time-out 131 471 No-move 1337 NA 2 non-match left d s 0 1316
OGWM_101 sess2 pfc 4 10 1 compatible cued_comp 3 2 up right 2 pink R R 1 Time-out 383 469 537 807 valid 2 non-match down d d 1 1160
OGWM_101 sess2 pfc 4 11 1 compatible cued_comp 2 1 right left 1 pink R R 1 Time-out 497 531 827 907 valid 1 non-match up d d 1 867
OGWM_101 sess2 pfc 4 12 2 incompatible incomp 2 4 right down 2 orange U U 1 Time-out 303 423 999 1105 valid 2 match down s s 1 1081
OGWM_101 sess2 pfc 4 13 2 incompatible uncued_comp 1 2 left right 2 green L L 1 Time-out 453 487 1195 1277 valid 2 match right s s 1 1063
OGWM_101 sess2 pfc 4 14 2 incompatible uncued_comp 4 3 down up 1 orange U U 1 Time-out 59 367 1053 929 valid 1 non-match up d s 0 1373
OGWM_101 sess2 pfc 4 15 2 incompatible incomp 3 2 up right 2 green L L 1 Time-out 7 75 861 1009 valid 2 non-match left d d 1 967
OGWM_101 sess2 pfc 4 16 2 incompatible uncued_comp 2 4 right down 1 blue D D 1 Time-out 447 733 855 989 valid 1 match right s d 0 897
OGWM_101 sess2 pfc 4 17 2 incompatible incomp 4 3 down up 1 green L L 1 Time-out 9 63 671 735 valid 1 match down s s 1 1358
OGWM_101 sess2 pfc 4 18 1 compatible cued_comp 3 1 up left 1 orange U U 1 Time-out 9 43 1339 1491 invalid 2 match left s s 1 1289
OGWM_101 sess2 pfc 4 19 2 incompatible uncued_comp 1 3 left up 2 green L L 1 Time-out 397 645 1297 1413 valid 2 match up s s 1 895
OGWM_101 sess2 pfc 4 20 3 neutral neut_incomp 3 2 up right X green L L 1 Time-out 211 613 849 1135 NA 2 match right s s 1 980
OGWM_101 sess2 pfc 4 21 3 neutral neut_comp 3 2 up right X orange U U 1 Time-out 397 515 1015 1115 NA 1 non-match left d d 1 1126
OGWM_101 sess2 pfc 4 22 3 neutral neut_incomp 3 2 up right X green L L 1 Time-out 441 475 543 769 NA 2 non-match down d s 0 866
OGWM_101 sess2 pfc 4 23 3 neutral neut_incomp 1 3 left up X blue D D 1 Time-out 391 425 1393 645 NA 1 match left s s 1 728
OGWM_101 sess2 pfc 4 24 2 incompatible incomp 2 4 right down 1 orange U U 1 Time-out 243 453 1075 1209 valid 1 non-match left d d 1 572
OGWM_101 sess2 pfc 4 25 1 compatible cued_comp 4 2 down right 2 pink R R 1 Time-out 389 457 611 711 valid 2 match right s d 0 1102
OGWM_101 sess2 pfc 4 26 2 incompatible incomp 2 1 right left 2 orange U U 1 Time-out 345 635 911 1079 valid 2 match left s d 0 1403
OGWM_101 sess2 pfc 4 27 1 compatible cued_comp 1 2 left right 1 green L L 1 Time-out 353 439 645 645 valid 1 match left s s 1 1243
OGWM_101 sess2 pfc 4 28 3 neutral neut_incomp 3 1 up left X pink R R 1 Time-out 11 303 459 541 NA 1 match up s s 1 1034
OGWM_101 sess2 pfc 4 29 1 compatible cued_comp 2 3 right up 1 pink R R 1 Time-out 409 443 529 559 valid 1 match right s s 1 554
OGWM_101 sess2 pfc 4 30 2 incompatible incomp 2 1 right left 1 orange U L 0 Time-out 323 375 No-move 1229 valid 1 non-match up d d 1 757
OGWM_101 sess2 pfc 4 31 3 neutral neut_incomp 1 3 left up X blue D D 1 Time-out 733 769 957 1235 NA 1 non-match up d d 1 664
OGWM_101 sess2 pfc 4 32 1 compatible cued_comp 1 4 left down 2 blue D D 1 Time-out 493 673 1087 1203 valid 2 match down s s 1 542
OGWM_101 sess2 pfc 4 33 3 neutral neut_comp 4 3 down up X orange U U 1 Time-out 367 471 867 949 NA 2 non-match left d s 0 1154
OGWM_101 sess2 pfc 4 34 1 compatible cued_comp 4 1 down left 2 green L L 1 Time-out 363 397 1069 1167 invalid 1 match down s s 1 1092
OGWM_101 sess2 pfc 4 35 3 neutral neut_incomp 4 2 down right X orange U U 1 Time-out 319 389 1619 1143 NA 1 match down s s 1 921
OGWM_101 sess2 pfc 4 36 1 compatible cued_comp 4 2 down right 2 pink R R 1 Time-out 331 399 831 No-drop valid 2 match right s s 1 590
OGWM_101 sess2 pfc 5 1 2 incompatible incomp 4 3 down up 2 green L  0 Time-out No-move No-move No-move No-drop invalid 1 match down s NA 0 9999000
OGWM_101 sess2 pfc 5 2 1 compatible cued_comp 1 4 left down 1 green L  0 Time-out No-move No-move No-move No-drop valid 1 non-match up d NA 0 9999000
OGWM_101 sess2 pfc 5 3 2 incompatible uncued_comp 1 4 left down 2 green L D 0 Time-out 133 219 No-move 491 valid 2 non-match right d d 1 998
OGWM_101 sess2 pfc 5 4 3 neutral neut_comp 1 3 left up X green L U 0 Time-out 21 677 No-move 1293 NA 2 match up s s 1 1079
OGWM_101 sess2 pfc 5 5 2 incompatible incomp 3 4 up down 2 pink R R 1 Time-out 147 433 795 861 valid 2 non-match right d s 0 853
OGWM_101 sess2 pfc 5 6 2 incompatible uncued_comp 4 2 down right 1 pink R R 1 Time-out 363 413 759 No-drop valid 1 match down s s 1 900
OGWM_101 sess2 pfc 5 7 1 compatible cued_comp 1 4 left down 1 green L U 0 Time-out 183 475 No-move 1473 valid 1 non-match down d s 0 945
