,subject,target,BlockType,TrialType,block,move_init_bound_msecRT,enter_box_msecRT,velocity_drop_msecRT,msecRT,ACC,probemsecRT,probeACC,corrected_movements,corrected_movements_1_4,movement_angle,movement_angle_1_4,movement_angle_difference,movement_angle_difference_1_4
11,OGWM_101,PFC_iTBS,valid,incompatible,7.130434782608695,614.2173913043479,795.0,844.4782608695652,1027.2173913043478,1.0,637.2608695652174,1.0,0.08695652173913043,0.08695652173913043,69.19829859960858,83.61685683386173,12.724770430763922,13.579289776935317
12,OGWM_101,no_TMS,invalid,compatible,5.0,591.25,732.4166666666666,823.8333333333334,996.9166666666666,1.0,771.0,0.9583333333333334,0.0,0.0,87.2617085945101,87.12300787523226,4.111748003323989,4.852774701493655
13,OGWM_101,no_TMS,invalid,incompatible,5.0,622.7142857142857,799.4166666666666,918.1358024691358,1053.7831325301204,0.9880952380952381,782.25,0.9880952380952381,0.05952380952380952,0.09523809523809523,26.0321504285498,18.000772463819914,9.307002093703845,12.38542830165386
14,OGWM_101,no_TMS,neutral,compatible,5.666666666666667,537.1851851851852,679.6037735849056,776.1698113207547,949.433962264151,0.9814814814814815,371066.51851851854,0.9629629629629629,0.05555555555555555,0.05555555555555555,5.291659236257391,0.1860287873073866,10.682694872941203,12.580020765990788
15,OGWM_101,no_TMS,neutral,incompatible,5.666666666666667,619.7037037037037,808.6481481481482,929.8148148148148,1063.3148148148148,1.0,837.0555555555555,1.0,0.018518518518518517,0.09259259259259259,50.61730622735865,46.0202526343912,6.953117095528889,12.729113457024143
16,OGWM_101,no_TMS,valid,compatible,4.325581395348837,509.7325581395349,682.9651162790698,781.453488372093,930.4767441860465,1.0,899.1162790697674,1.0,0.011627906976744186,0.023255813953488372,52.20693600790955,56.86038116183438,8.123531524565099,12.497440498741092
17,OGWM_101,no_TMS,valid,incompatible,4.363636363636363,655.1818181818181,942.7272727272727,947.1818181818181,1185.6363636363637,1.0,854.0454545454545,1.0,0.18181818181818182,0.18181818181818182,70.1625679845925,77.48949482613173,20.386459594373527,22.260257849931264
18,OGWM_103,PFC_cTBS,invalid,compatible,5.0,561.1666666666666,846.125,893.1904761904761,1014.6666666666666,1.0,417384.7083333333,0.9583333333333334,0.08333333333333333,0.20833333333333334,70.43655163755224,59.382480530577595,15.42523418946925,25.247466268306066
19,OGWM_103,PFC_cTBS,invalid,incompatible,5.0,581.8571428571429,908.3095238095239,953.7323943661971,1098.642857142857,1.0,119832.52380952382,0.9404761904761905,0.10714285714285714,0.2619047619047619,-2.2158810573725827,7.270713763218052,15.955014304697881,29.227826720144847
20,OGWM_103,PFC_cTBS,neutral,compatible,5.0,533.3518518518518,762.1111111111111,859.125,976.7962962962963,1.0,724.2222222222222,0.9814814814814815,0.07407407407407407,0.1111111111111111,40.95080920843247,40.28584911158576,11.851487736269245,15.079207276429335
21,OGWM_103,PFC_cTBS,neutral,incompatible,5.0,557.7407407407408,828.1296296296297,878.0425531914893,1013.7735849056604,0.9814814814814815,185884.16666666666,0.9629629629629629,0.14814814814814814,0.18518518518518517,45.53416593194048,47.914686220382336,22.931643364951476,26.40767538446493
22,OGWM_103,PFC_cTBS,valid,compatible,5.047058823529412,507.4,742.6,823.1142857142858,923.5952380952381,0.9882352941176471,773.9882352941177,1.0,0.03529411764705882,0.09411764705882353,50.15955241168201,28.573069651665225,8.59692131246594,12.47799162402324
23,OGWM_103,PFC_cTBS,valid,incompatible,4.826086956521739,560.1304347826087,854.5652173913044,921.1,1093.9130434782608,1.0,732.5652173913044,1.0,0.21739130434782608,0.2608695652173913,48.657958381282654,-3.5360622908325494,28.49330096785426,33.301937942698615
24,OGWM_103,PFC_iTBS,invalid,compatible,5.333333333333333,473.1666666666667,732.9166666666666,799.9,924.0833333333334,1.0,709.4166666666666,1.0,0.041666666666666664,0.125,47.9284319776006,24.99918239423545,9.913858370496074,17.53084967183968
25,OGWM_103,PFC_iTBS,invalid,incompatible,5.333333333333333,511.25,805.7439024390244,884.7926829268292,1031.3690476190477,0.9761904761904762,119754.54761904762,0.9642857142857143,0.21428571428571427,0.32142857142857145,34.51232124439122,13.527101043044294,26.32659891226033,38.75176692424084
26,OGWM_103,PFC_iTBS,neutral,compatible,3.0,505.01851851851853,754.2222222222222,846.6730769230769,977.7924528301887,0.9814814814814815,730.0925925925926,0.9814814814814815,0.09259259259259259,0.16666666666666666,34.207131825726705,30.404210448613526,12.072263986919518,19.32301475346928
27,OGWM_103,PFC_iTBS,neutral,incompatible,3.0,535.2962962962963,800.4444444444445,865.7115384615385,1014.1851851851852,1.0,682.9814814814815,1.0,0.14814814814814814,0.25925925925925924,79.70713618906841,59.594874901970755,19.444210694152016,31.262806514369238
28,OGWM_103,PFC_iTBS,valid,compatible,6.666666666666667,470.1190476190476,730.9518072289156,808.171052631579,940.6666666666666,0.9880952380952381,698.2380952380952,0.9761904761904762,0.10714285714285714,0.21428571428571427,56.10680337878792,39.36321002404944,16.471333739897755,24.646955796081762
29,OGWM_103,PFC_iTBS,valid,incompatible,6.666666666666667,475.1666666666667,826.4166666666666,856.2380952380952,1016.75,1.0,737.125,1.0,0.25,0.2916666666666667,35.97475719389275,39.45723263570125,33.410857276452,43.028726493978525
30,OGWM_103,no_TMS,invalid,compatible,3.0434782608695654,457.2173913043478,717.0434782608696,794.45,926.0434782608696,1.0,667.6521739130435,1.0,0.08695652173913043,0.21739130434782608,-30.64050762223219,-36.37668654544463,14.584055655042032,28.953660907958465
31,OGWM_103,no_TMS,invalid,incompatible,2.988235294117647,535.3529411764706,757.3529411764706,831.8947368421053,954.8352941176471,1.0,721.4941176470588,0.9764705882352941,0.058823529411764705,0.12941176470588237,19.91917647588583,15.290286248056782,12.394066481088155,18.505792994532847
32,OGWM_103,no_TMS,neutral,compatible,5.333333333333333,478.4074074074074,659.8148148148148,749.6666666666666,831.1481481481482,1.0,679.4629629629629,0.9814814814814815,0.0,0.05555555555555555,39.27891091264656,24.97633087098002,4.5466921944642325,9.155403559971834
33,OGWM_103,no_TMS,neutral,incompatible,5.333333333333333,509.27777777777777,786.1296296296297,873.9333333333333,960.1481481481482,1.0,675.6666666666666,0.9444444444444444,0.12962962962962962,0.16666666666666666,34.161333109510075,24.317423098004046,18.000219260961895,25.249910248875395
34,OGWM_103,no_TMS,valid,compatible,6.6395348837209305,462.6744186046512,674.3023255813954,776.0649350649351,852.4651162790698,1.0,116956.29069767441,0.9883720930232558,0.05813953488372093,0.08139534883720931,49.05180604268853,20.603058244695582,12.36070206295306,15.336544124559094
35,OGWM_103,no_TMS,valid,incompatible,6.7727272727272725,481.54545454545456,698.8095238095239,777.2,889.6818181818181,0.9545454545454546,682.9090909090909,1.0,0.13636363636363635,0.13636363636363635,98.743555937278,96.27006921015219,15.70038239395102,18.36530964698883
36,OGWM_104,PFC_cTBS,invalid,compatible,4.666666666666667,634.8095238095239,757.3,923.9411764705883,945.3,0.9523809523809523,659.0952380952381,1.0,0.047619047619047616,0.047619047619047616,88.45505149937395,88.50347839901721,6.474020175036799,7.086375482112011
37,OGWM_104,PFC_cTBS,invalid,incompatible,4.666666666666667,801.0229885057471,1064.7011494252874,1148.605633802817,1230.952380952381,0.9655172413793104,610.7011494252873,0.9540229885057471,0.08045977011494253,0.13793103448275862,26.871508250527235,9.516682662023483,13.421631967063464,18.59972577091879
38,OGWM_104,PFC_cTBS,neutral,compatible,5.333333333333333,535.2962962962963,742.1481481481482,878.4888888888889,947.7777777777778,1.0,185790.22222222222,0.9629629629629629,0.018518518518518517,0.037037037037037035,49.817076855541956,68.92997366756194,6.457704881414337,8.036542894625322
